Field ID,Year,Sprays,Herbicide Sprays,Fungicide Cost,Herbicide Cost
1,2014,1.0,0,310.18489758417377,0.0
2,2014,1.0,0,310.18489758417377,0.0
3,2014,1.0,0,310.18489758417377,0.0
4,2014,1.0,0,310.18489758417377,0.0
5,2014,1.0,0,310.18489758417377,0.0
6,2014,1.0,0,310.18489758417377,0.0
7,2014,1.0,0,310.18489758417377,0.0
9,2014,1.0,0,310.18489758417377,0.0
10,2014,1.0,0,310.18489758417377,0.0
11,2014,1.0,0,310.18489758417377,0.0
12,2014,1.0,0,310.18489758417377,0.0
13,2014,1.0,0,310.18489758417377,0.0
14,2014,1.0,0,310.18489758417377,0.0
15,2014,1.0,0,310.18489758417377,0.0
16,2014,1.0,0,310.18489758417377,0.0
17,2014,1.0,0,310.18489758417377,0.0
18,2014,1.0,0,310.18489758417377,0.0
19,2014,1.0,0,310.18489758417377,0.0
20,2014,1.0,0,310.18489758417377,0.0
21,2014,1.0,0,310.18489758417377,0.0
22,2014,1.0,0,310.18489758417377,0.0
23,2014,1.0,0,310.18489758417377,0.0
25,2014,1.0,0,98.7141797133702,0.0
26,2014,0.0,0,0.0,0.0
27,2014,3.0,0,454.0848988840924,0.0
28,2014,3.0,0,454.0848988840924,0.0
29,2014,0.0,0,0.0,0.0
30,2014,2.0,0,224.61288650337858,0.0
31,2014,4.0,0,225.32542423211763,0.0
32,2014,3.0,0,466.29956791781626,0.0
33,2014,2.0,0,365.9022367850102,0.0
34,2014,2.0,0,170.3838852628724,0.0
35,2014,2.0,0,155.6557725332954,0.0
36,2014,2.0,0,155.6557725332954,0.0
37,2014,1.0,0,93.96171991060949,0.0
38,2014,2.0,0,164.46920862225053,0.0
39,2014,2.0,0,164.46920862225053,0.0
41,2014,1.0,0,93.96171991060949,0.0
42,2014,2.0,0,155.6557725332954,0.0
43,2014,1.0,0,93.96171991060949,0.0
44,2014,1.0,0,93.96171991060949,0.0
45,2014,2.0,0,164.46920862225053,0.0
46,2014,2.0,0,155.90193080876224,0.0
47,2014,0.0,0,0.0,0.0
48,2014,0.0,0,0.0,0.0
50,2014,0.0,0,0.0,0.0
51,2014,0.0,0,0.0,0.0
52,2014,1.0,0,96.31076290837473,0.0
53,2014,1.0,0,96.31076290837473,0.0
54,2014,2.0,0,155.90193080876224,0.0
55,2014,1.0,0,96.31076290837473,0.0
56,2014,3.0,0,364.02532582471486,0.0
57,2014,3.0,0,364.02532582471486,0.0
58,2014,3.0,0,364.02532582471486,0.0
59,2014,3.0,0,364.02532582471486,0.0
60,2014,2.0,0,246.57317593645297,0.0
61,2014,2.0,0,246.57317593645297,0.0
62,2014,1.0,0,146.90850426253064,0.0
63,2014,2.0,0,246.57317593645297,0.0
64,2014,2.0,0,246.57317593645297,0.0
65,2014,1.0,0,146.90850426253064,0.0
66,2014,2.0,0,293.8170085250613,0.0
67,2014,2.0,0,187.92343982121898,0.0
68,2014,1.0,0,104.14803271672403,0.0
69,2014,1.0,0,104.14803271672403,0.0
71,2014,4.0,0,386.0331924485525,0.0
72,2014,2.0,0,187.92343982121898,0.0
73,2014,3.0,0,281.8851597318285,0.0
74,2014,3.0,0,291.08945547946695,0.0
75,2014,4.0,0,627.38287802271,0.0
76,2014,2.0,0,187.92343982121898,0.0
77,2014,2.0,0,187.92343982121898,0.0
78,2014,3.0,0,439.459438201491,0.0
79,2014,4.0,0,386.0331924485525,0.0
81,2014,2.0,0,187.92343982121898,0.0
82,2014,1.0,0,93.96171991060949,0.0
83,2014,1.0,0,93.96171991060949,0.0
84,2014,1.0,0,93.96171991060949,0.0
86,2014,2.0,0,187.92343982121898,0.0
87,2014,1.0,0,93.96171991060949,0.0
88,2014,2.0,0,187.92343982121898,0.0
89,2014,3.0,0,439.459438201491,0.0
90,2014,3.0,0,439.459438201491,0.0
91,2014,3.0,0,281.8851597318285,0.0
92,2014,2.0,0,187.92343982121898,0.0
95,2014,3.0,1,197.69427618475618,33.25610659585158
96,2014,3.0,0,197.69427618475618,0.0
97,2014,3.0,1,197.69427618475618,33.185255755082196
98,2014,3.0,1,197.69427618475618,33.185255755082196
99,2014,3.0,1,197.69427618475618,33.185255755082196
100,2014,3.0,0,197.69427618475618,0.0
101,2014,3.0,0,197.69427618475618,0.0
102,2014,3.0,0,197.69427618475618,0.0
103,2014,3.0,1,197.69427618475618,33.185255755082196
104,2014,3.0,0,197.69427618475618,0.0
105,2014,2.0,0,127.22298625179907,0.0
106,2014,3.0,1,197.69427618475618,33.25610659585158
107,2014,3.0,1,197.69427618475618,33.185255755082196
108,2014,3.0,0,197.69427618475618,0.0
1,2015,2.0,0,304.6037753938774,0.0
2,2015,2.0,0,304.6037753938774,0.0
3,2015,2.0,0,304.6037753938774,0.0
4,2015,2.0,0,304.6037753938774,0.0
5,2015,2.0,0,304.6037753938774,0.0
6,2015,2.0,0,304.6037753938774,0.0
7,2015,2.0,0,304.6037753938774,0.0
8,2015,2.0,0,304.6037753938774,0.0
9,2015,2.0,0,304.6037753938774,0.0
10,2015,2.0,0,304.6037753938774,0.0
11,2015,2.0,0,304.6037753938774,0.0
12,2015,2.0,0,304.6037753938774,0.0
13,2015,2.0,0,304.6037753938774,0.0
14,2015,2.0,0,304.6037753938774,0.0
15,2015,2.0,0,304.6037753938774,0.0
16,2015,2.0,0,304.6037753938774,0.0
17,2015,2.0,0,304.6037753938774,0.0
18,2015,2.0,0,304.6037753938774,0.0
19,2015,2.0,0,304.6037753938774,0.0
20,2015,2.0,0,304.6037753938774,0.0
22,2015,2.0,0,201.49918815167695,0.0
23,2015,1.0,0,230.85622098397675,0.0
24,2015,2.0,0,176.1782248323928,0.0
25,2015,2.0,0,176.1782248323928,0.0
26,2015,0.0,0,0.0,0.0
27,2015,0.0,0,0.0,0.0
28,2015,3.0,0,396.54098122618876,0.0
29,2015,2.0,0,302.5792613155793,0.0
30,2015,0.0,0,0.0,0.0
31,2015,0.0,0,0.0,0.0
32,2015,0.0,0,0.0,0.0
33,2015,1.0,0,146.90850426253064,0.0
34,2015,1.0,0,146.90850426253064,0.0
35,2015,1.0,0,146.90850426253064,0.0
36,2015,1.0,0,146.90850426253064,0.0
37,2015,2.0,1,176.21442361107668,33.185255755082196
38,2015,2.0,1,176.21442361107668,33.185255755082196
39,2015,0.0,1,0.0,33.185255755082196
40,2015,2.0,0,135.09712145551407,0.0
41,2015,1.0,1,70.47128993295712,33.185255755082196
42,2015,1.0,1,70.47128993295712,33.185255755082196
43,2015,1.0,1,61.694052622685895,33.185255755082196
44,2015,2.0,1,176.21442361107668,33.185255755082196
45,2015,0.0,1,0.0,33.185255755082196
46,2015,0.0,1,0.0,33.185255755082196
49,2015,1.0,0,104.93659073038033,0.0
50,2015,1.0,0,104.93659073038033,0.0
51,2015,1.0,0,104.93659073038033,0.0
53,2015,0.0,0,0.0,0.0
54,2015,0.0,0,0.0,0.0
55,2015,1.0,0,104.93659073038033,0.0
56,2015,1.0,0,104.93659073038033,0.0
57,2015,2.0,0,209.87318146076066,0.0
58,2015,1.0,0,104.93659073038033,0.0
59,2015,1.0,0,96.31076290837473,0.0
60,2015,1.0,0,93.96171991060949,0.0
61,2015,1.0,0,93.96171991060949,0.0
62,2015,1.0,0,93.96171991060949,0.0
63,2015,1.0,0,93.96171991060949,0.0
64,2015,2.0,0,174.6148210914101,0.0
65,2015,2.0,0,174.6148210914101,0.0
66,2015,0.0,0,0.0,0.0
67,2015,2.0,0,174.6148210914101,0.0
68,2015,0.0,0,0.0,0.0
69,2015,1.0,0,93.96171991060949,0.0
70,2015,0.0,0,0.0,0.0
71,2015,0.0,0,0.0,0.0
72,2015,1.0,0,93.96171991060949,0.0
73,2015,1.0,0,93.96171991060949,0.0
75,2015,2.0,0,148.61106509020485,0.0
76,2015,2.0,0,143.49874160734444,0.0
77,2015,1.0,0,93.96171991060949,0.0
78,2015,2.0,0,193.0357633040794,0.0
79,2015,2.0,0,187.92343982121898,0.0
80,2015,2.0,0,148.61106509020485,0.0
81,2015,2.0,0,148.61106509020485,0.0
82,2015,2.0,0,193.0357633040794,0.0
83,2015,2.0,0,148.61106509020485,0.0
84,2015,2.0,0,148.61106509020485,0.0
85,2015,2.0,0,143.49874160734444,0.0
86,2015,2.0,0,143.49874160734444,0.0
87,2015,2.0,0,143.49874160734444,0.0
88,2015,0.0,0,0.0,0.0
90,2015,1.0,0,49.537021696734946,0.0
91,2015,1.0,0,49.537021696734946,0.0
92,2015,2.0,0,143.49874160734444,0.0
93,2015,1.0,0,93.96171991060949,0.0
94,2015,2.0,0,187.92343982121898,0.0
95,2015,1.0,0,93.96171991060949,0.0
97,2015,1.0,0,93.96171991060949,0.0
98,2015,2.0,0,143.49874160734444,0.0
100,2015,2.0,0,264.0000339227256,0.0
101,2015,2.0,1,368.93467982453325,53.966022506902405
102,2015,1.0,0,104.86754921794775,0.0
103,2015,1.0,0,104.86754921794775,0.0
104,2015,2.0,0,264.0000339227256,0.0
105,2015,2.0,0,452.8823965459793,0.0
106,2015,1.0,0,104.86754921794775,0.0
107,2015,1.0,1,104.86754921794775,41.74204206465522
109,2015,1.0,0,104.86754921794775,0.0
110,2015,2.0,0,205.75285359202172,0.0
111,2015,2.0,1,205.75285359202172,43.967540532589204
112,2015,2.0,1,215.02561850067775,53.24030544124523
113,2015,2.0,0,205.75285359202172,0.0
114,2015,2.0,1,205.75285359202172,43.967540532589204
115,2015,2.0,1,211.14399598077526,49.358682921342705
116,2015,3.0,0,278.0671175298675,0.0
117,2015,3.0,1,240.37740603880732,49.358682921342705
118,2015,2.0,1,205.75285359202172,43.967540532589204
119,2015,3.0,1,272.65291548782767,54.74982531009621
120,2015,2.0,1,205.75285359202172,43.967540532589204
121,2015,2.0,0,205.75285359202172,0.0
122,2015,2.0,1,215.02561850067775,53.24030544124523
1,2016,2.0,0,201.49918815167695,0.0
2,2016,2.0,0,201.49918815167695,0.0
3,2016,2.0,0,201.49918815167695,0.0
4,2016,2.0,0,201.49918815167695,0.0
5,2016,2.0,0,201.49918815167695,0.0
6,2016,2.0,0,201.49918815167695,0.0
7,2016,2.0,0,201.49918815167695,0.0
8,2016,2.0,0,201.49918815167695,0.0
9,2016,2.0,0,201.49918815167695,0.0
10,2016,2.0,0,201.49918815167695,0.0
11,2016,2.0,0,201.49918815167695,0.0
12,2016,2.0,0,201.49918815167695,0.0
13,2016,2.0,0,201.49918815167695,0.0
14,2016,2.0,0,201.49918815167695,0.0
15,2016,2.0,0,201.49918815167695,0.0
16,2016,2.0,0,201.49918815167695,0.0
17,2016,2.0,0,201.49918815167695,0.0
18,2016,2.0,0,201.49918815167695,0.0
19,2016,2.0,0,201.49918815167695,0.0
21,2016,2.0,0,184.445123797926,0.0
22,2016,1.0,0,99.07404339346989,0.0
23,2016,2.0,0,195.67182913061876,0.0
24,2016,2.0,0,195.67182913061876,0.0
25,2016,0.0,0,0.0,0.0
26,2016,2.0,0,185.95331419831098,0.0
27,2016,5.0,0,519.2704171819249,0.0
28,2016,3.0,0,283.6617363951874,0.0
29,2016,1.0,0,157.4019688527114,0.0
30,2016,1.0,0,93.96171991060949,0.0
31,2016,1.0,0,93.96171991060949,0.0
32,2016,2.0,0,96.39911273537155,0.0
33,2016,2.0,0,233.80269739238076,0.0
34,2016,2.0,0,96.39911273537155,0.0
35,2016,2.0,0,233.80269739238076,0.0
36,2016,1.0,0,70.47128993295712,0.0
37,2016,1.0,0,70.47128993295712,0.0
38,2016,3.0,0,341.232949104194,0.0
39,2016,2.0,0,233.80269739238076,0.0
40,2016,1.0,0,70.47128993295712,0.0
41,2016,2.0,0,176.21442361107668,0.0
42,2016,2.0,0,176.21442361107668,0.0
43,2016,0.0,0,0.0,0.0
44,2016,0.0,0,0.0,0.0
45,2016,0.0,0,0.0,0.0
46,2016,0.0,0,0.0,0.0
47,2016,2.0,0,133.8295752382559,0.0
48,2016,2.0,0,176.21442361107668,0.0
49,2016,0.0,0,0.0,0.0
50,2016,1.0,0,70.47128993295712,0.0
51,2016,0.0,0,0.0,0.0
53,2016,0.0,0,0.0,0.0
54,2016,5.0,0,335.2117029122303,0.0
55,2016,2.0,0,210.95140993851138,0.0
56,2016,1.0,0,107.09304768588174,0.0
58,2016,0.0,0,0.0,0.0
59,2016,0.0,0,0.0,0.0
60,2016,3.0,0,368.64219897854906,0.0
61,2016,3.0,0,368.64219897854906,0.0
62,2016,3.0,0,361.0945996342941,0.0
63,2016,3.0,0,368.64219897854906,0.0
64,2016,2.0,0,210.95140993851138,0.0
65,2016,2.0,0,240.87022417314012,0.0
66,2016,2.0,0,240.87022417314012,0.0
67,2016,2.0,0,240.87022417314012,0.0
68,2016,2.0,0,240.87022417314012,0.0
69,2016,2.0,0,240.87022417314012,0.0
70,2016,2.0,0,240.87022417314012,0.0
71,2016,3.0,0,377.6837843981524,0.0
72,2016,2.0,0,240.87022417314012,0.0
73,2016,3.0,0,334.83194408374965,0.0
74,2016,0.0,0,0.0,0.0
75,2016,0.0,0,0.0,0.0
76,2016,2.0,0,343.4708414877911,0.0
77,2016,2.0,0,203.8482311494422,0.0
78,2016,2.0,0,343.4708414877911,0.0
80,2016,3.0,0,447.6188742045151,0.0
81,2016,2.0,0,343.4708414877911,0.0
82,2016,2.0,0,343.4708414877911,0.0
83,2016,2.0,0,291.69556921021933,0.0
84,2016,2.0,0,343.4708414877911,0.0
85,2016,3.0,0,447.6188742045151,0.0
86,2016,2.0,0,343.4708414877911,0.0
87,2016,2.0,0,343.4708414877911,0.0
88,2016,2.0,0,343.4708414877911,0.0
89,2016,2.0,0,343.4708414877911,0.0
90,2016,2.0,0,343.4708414877911,0.0
91,2016,2.0,0,343.4708414877911,0.0
92,2016,2.0,0,343.4708414877911,0.0
93,2016,3.0,0,635.1664106980105,0.0
95,2016,2.0,0,343.4708414877911,0.0
96,2016,2.0,0,343.4708414877911,0.0
97,2016,2.0,0,343.4708414877911,0.0
99,2016,2.0,0,212.03217567899844,0.0
101,2016,1.0,0,27.964177327518325,0.0
102,2016,2.0,0,212.2091610224951,0.0
103,2016,0.0,0,0.0,0.0
104,2016,1.0,0,163.85983719845845,0.0
105,2016,1.0,0,63.932192891232525,0.0
106,2016,1.0,0,163.85983719845845,0.0
107,2016,0.0,0,0.0,0.0
108,2016,1.0,0,163.85983719845845,0.0
110,2016,1.0,0,163.85983719845845,0.0
111,2016,2.0,0,203.40381059425644,0.0
112,2016,1.0,0,101.70190529712822,0.0
113,2016,2.0,0,203.40381059425644,0.0
114,2016,2.0,0,212.90873019977786,0.0
115,2016,1.0,0,101.70190529712822,0.0
116,2016,1.0,0,101.70190529712822,0.0
117,2016,2.0,0,238.1685382063531,0.0
118,2016,0.0,0,0.0,0.0
119,2016,2.0,0,203.40381059425644,0.0
120,2016,1.0,0,101.70190529712822,0.0
121,2016,2.0,0,209.1067623575693,0.0
122,2016,1.0,0,101.70190529712822,0.0
123,2016,1.0,0,101.70190529712822,0.0
124,2016,2.0,0,203.40381059425644,0.0
1,2017,3.0,0,365.47847486435194,0.0
2,2017,3.0,0,365.47847486435194,0.0
3,2017,3.0,0,365.47847486435194,0.0
4,2017,3.0,0,365.47847486435194,0.0
5,2017,3.0,0,365.47847486435194,0.0
7,2017,3.0,0,365.47847486435194,0.0
8,2017,3.0,0,365.47847486435194,0.0
9,2017,3.0,0,365.47847486435194,0.0
10,2017,3.0,0,365.47847486435194,0.0
11,2017,3.0,0,365.47847486435194,0.0
12,2017,3.0,0,365.47847486435194,0.0
13,2017,3.0,0,365.47847486435194,0.0
14,2017,3.0,0,365.47847486435194,0.0
15,2017,3.0,0,365.47847486435194,0.0
16,2017,3.0,0,365.47847486435194,0.0
17,2017,3.0,0,512.3869791268827,0.0
18,2017,3.0,0,512.3869791268827,0.0
19,2017,3.0,0,365.47847486435194,0.0
20,2017,3.0,0,365.47847486435194,0.0
21,2017,3.0,0,365.47847486435194,0.0
22,2017,1.0,0,93.96171991060949,0.0
24,2017,2.0,0,214.49773549544545,0.0
25,2017,2.0,0,227.19903508578696,0.0
26,2017,2.0,0,187.92343982121898,0.0
27,2017,3.0,0,334.83194408374965,0.0
28,2017,3.0,0,334.83194408374965,0.0
29,2017,2.0,0,187.92343982121898,0.0
30,2017,3.0,0,356.1906922769309,0.0
31,2017,2.0,0,182.09608080016076,0.0
32,2017,2.0,0,187.92343982121898,0.0
33,2017,2.0,0,187.92343982121898,0.0
34,2017,3.0,0,219.96829744384064,0.0
35,2017,3.0,0,414.6458443291274,0.0
36,2017,3.0,0,414.6458443291274,0.0
37,2017,3.0,0,414.6458443291274,0.0
38,2017,3.0,0,414.6458443291274,0.0
39,2017,4.0,0,455.44368722202773,0.0
40,2017,4.0,0,455.44368722202773,0.0
41,2017,4.0,0,475.0464943366308,0.0
42,2017,1.0,0,163.33140745942364,0.0
43,2017,4.0,0,475.0464943366308,0.0
44,2017,3.0,0,122.47647872717373,0.0
45,2017,1.0,0,93.96171991060949,0.0
46,2017,1.0,0,93.96171991060949,0.0
47,2017,0.0,0,0.0,0.0
48,2017,1.0,0,93.96171991060949,0.0
49,2017,2.0,0,187.92343982121898,0.0
50,2017,0.0,0,0.0,0.0
51,2017,2.0,0,103.4666395161309,0.0
52,2017,1.0,0,93.96171991060949,0.0
53,2017,1.0,0,93.96171991060949,0.0
54,2017,2.0,0,187.92343982121898,0.0
55,2017,1.0,0,93.96171991060949,0.0
57,2017,0.0,0,0.0,0.0
58,2017,2.0,0,239.6887132202103,0.0
59,2017,2.0,0,239.6887132202103,0.0
60,2017,1.0,0,124.51745826978414,0.0
61,2017,1.0,0,112.48419007463524,0.0
63,2017,2.0,0,239.6887132202103,0.0
64,2017,1.0,0,112.48419007463524,0.0
65,2017,1.0,0,114.85119675789167,0.0
66,2017,2.0,0,239.6887132202103,0.0
67,2017,2.0,0,239.6887132202103,0.0
68,2017,2.0,0,239.6887132202103,0.0
69,2017,3.0,0,417.8808717184697,0.0
70,2017,2.0,0,250.47099799771732,0.0
71,2017,2.0,0,266.53095364137624,0.0
72,2017,2.0,0,266.53095364137624,0.0
73,2017,2.0,0,266.53095364137624,0.0
74,2017,2.0,0,266.53095364137624,0.0
75,2017,2.0,0,266.53095364137624,0.0
76,2017,2.0,0,266.53095364137624,0.0
77,2017,2.0,0,266.53095364137624,0.0
78,2017,2.0,0,266.53095364137624,0.0
79,2017,2.0,0,266.53095364137624,0.0
80,2017,2.0,0,266.53095364137624,0.0
81,2017,2.0,0,266.53095364137624,0.0
82,2017,2.0,0,284.82623181833,0.0
83,2017,2.0,0,284.82623181833,0.0
85,2017,2.0,0,192.62152581674945,0.0
86,2017,1.0,0,96.31076290837473,0.0
87,2017,4.0,0,488.0892839362424,0.0
88,2017,3.0,0,383.90027521179985,0.0
90,2017,1.0,0,96.31076290837473,0.0
91,2017,2.0,0,284.82623181833,0.0
92,2017,3.0,0,383.90027521179985,0.0
93,2017,2.0,0,284.82623181833,0.0
94,2017,2.0,0,284.82623181833,0.0
95,2017,3.0,0,383.90027521179985,0.0
96,2017,2.0,0,284.82623181833,0.0
97,2017,4.0,0,482.97431860526973,0.0
98,2017,3.0,0,383.90027521179985,0.0
99,2017,4.0,0,488.0892839362424,0.0
100,2017,3.0,0,381.1369947267047,0.0
102,2017,4.0,0,482.97431860526973,0.0
103,2017,3.0,0,383.90027521179985,0.0
106,2017,2.0,0,284.82623181833,0.0
107,2017,2.0,0,284.82623181833,0.0
109,2017,3.0,0,287.0662292854563,0.0
110,2017,4.0,0,394.6036975265238,0.0
111,2017,1.0,1,110.91305284653728,50.136588691009976
112,2017,1.0,0,110.91305284653728,0.0
113,2017,0.0,1,0.0,33.185255755082196
114,2017,1.0,1,110.91305284653728,50.136588691009976
115,2017,1.0,0,110.91305284653728,0.0
116,2017,1.0,0,110.91305284653728,0.0
117,2017,1.0,0,110.91305284653728,0.0
118,2017,1.0,0,110.91305284653728,0.0
120,2017,1.0,1,110.91305284653728,50.136588691009976
121,2017,1.0,0,110.91305284653728,0.0
123,2017,2.0,0,218.12414366519627,0.0
124,2017,1.0,0,101.70190529712822,0.0
125,2017,2.0,0,217.55697398200826,0.0
126,2017,1.0,0,101.70190529712822,0.0
127,2017,1.0,0,96.31076290837473,0.0
128,2017,1.0,0,101.70190529712822,0.0
129,2017,1.0,0,101.70190529712822,0.0
132,2017,1.0,0,101.70190529712822,0.0
133,2017,3.0,0,319.2588792791365,0.0
134,2017,1.0,0,101.70190529712822,0.0
135,2017,1.0,0,101.70190529712822,0.0
136,2017,2.0,0,160.29461212322744,0.0
